Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:07:07,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:07:07,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:07:07,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:07:21,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:07:21,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:07:21,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:07:21,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:07:21,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:07:21,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:08:20,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:08:20,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:08:20,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:08:34,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:08:34,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:08:34,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:08:34,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:08:34,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:08:34,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:09:34,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:09:34,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:09:34,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:09:47,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:09:47,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:09:47,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:09:47,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:09:47,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:09:47,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:10:46,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:10:46,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:10:46,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:10:59,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:10:59,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:10:59,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:10:59,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:10:59,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:10:59,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:11:59,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:11:59,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:11:59,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:12:12,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:12:12,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:12:12,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:12:12,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:12:12,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:12:12,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:13:12,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:13:12,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:13:12,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:13:25,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:13:25,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:13:25,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:13:25,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:13:25,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:13:25,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:14:24,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:14:24,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:14:24,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:14:38,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:14:38,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:14:38,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:14:38,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:14:38,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:14:38,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:15:37,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:15:37,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:15:37,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:15:50,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:15:50,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:15:50,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:15:50,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:15:50,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:15:50,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:16:50,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:16:50,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:16:50,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:17:03,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:17:03,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:17:03,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:17:03,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:17:03,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:17:03,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:18:02,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:18:02,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:18:02,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:18:15,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:18:15,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:18:15,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:18:15,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:18:15,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:18:15,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:19:15,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:19:15,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:19:15,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:19:28,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:19:28,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:19:28,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:19:28,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:19:28,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:19:28,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:20:27,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:20:27,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:20:27,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:20:40,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:20:40,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:20:40,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:20:40,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:20:40,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:20:40,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:21:40,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:21:40,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:21:40,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:21:52,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:21:52,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:21:52,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:21:52,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:21:52,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:21:52,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:22:52,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:22:52,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:22:52,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:23:05,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:23:05,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:23:05,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:23:05,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:23:05,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:23:05,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:24:04,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:24:04,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:24:04,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:24:17,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:24:17,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:24:17,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:24:17,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:24:17,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:24:17,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:25:17,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:25:17,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:25:17,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:25:30,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:25:30,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:25:30,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:25:30,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:25:30,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:25:30,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:26:29,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:26:29,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:26:29,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:26:42,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:26:42,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:26:42,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:26:42,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:26:42,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:26:42,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:27:42,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:27:42,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:27:42,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:27:55,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:27:55,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:27:55,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:27:55,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:27:55,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:27:55,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:28:54,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:28:54,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:28:54,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:29:07,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:29:07,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:29:07,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:29:07,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:29:07,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:29:07,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:30:07,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:30:07,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:30:07,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:30:21,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:30:21,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:30:21,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:30:21,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:30:21,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:30:21,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:31:20,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:31:20,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:31:20,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:31:33,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:31:33,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:31:33,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:31:33,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:31:33,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:31:33,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:32:33,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:32:33,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:32:33,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:32:46,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:32:46,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:32:46,SYSAUX,PERMANENT,5.47,4.34,1.13,79.32
2016-02-19 04:32:46,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:32:46,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:32:46,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:33:45,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:33:45,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:33:45,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:33:58,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:33:58,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:33:58,SYSAUX,PERMANENT,5.47,4.34,1.13,79.32
2016-02-19 04:33:58,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:33:58,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:33:58,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:34:57,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:34:57,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:34:57,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:35:10,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:35:10,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:35:10,SYSAUX,PERMANENT,5.47,4.34,1.13,79.32
2016-02-19 04:35:10,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:35:10,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:35:10,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:36:09,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:36:09,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:36:09,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:36:22,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:36:22,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:36:22,SYSAUX,PERMANENT,5.47,4.34,1.13,79.32
2016-02-19 04:36:22,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:36:22,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:36:22,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:37:21,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:37:21,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:37:21,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:37:34,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:37:34,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:37:34,SYSAUX,PERMANENT,5.47,4.34,1.13,79.32
2016-02-19 04:37:34,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:37:34,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:37:34,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:38:34,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:38:34,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:38:34,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:38:46,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:38:46,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:38:46,SYSAUX,PERMANENT,5.47,4.34,1.13,79.32
2016-02-19 04:38:46,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:38:46,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:38:46,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:39:46,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:39:46,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:39:46,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:39:58,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:39:58,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:39:58,SYSAUX,PERMANENT,5.47,4.34,1.13,79.32
2016-02-19 04:39:58,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:39:58,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:39:58,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:40:58,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:40:58,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:40:58,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:41:11,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:41:11,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:41:11,SYSAUX,PERMANENT,5.47,4.34,1.13,79.32
2016-02-19 04:41:11,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:41:11,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:41:11,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:42:11,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:42:11,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:42:11,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:42:23,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:42:23,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:42:23,SYSAUX,PERMANENT,5.47,4.34,1.13,79.32
2016-02-19 04:42:23,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:42:23,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:42:23,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:43:22,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:43:22,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:43:22,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:43:36,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:43:36,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:43:36,SYSAUX,PERMANENT,5.47,4.34,1.13,79.32
2016-02-19 04:43:36,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:43:36,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:43:36,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:44:35,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:44:35,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:44:35,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:44:48,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:44:48,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:44:48,SYSAUX,PERMANENT,5.47,4.34,1.13,79.32
2016-02-19 04:44:48,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:44:48,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:44:48,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:45:48,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:45:48,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:45:48,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:46:02,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:46:02,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:46:02,SYSAUX,PERMANENT,5.47,4.34,1.13,79.32
2016-02-19 04:46:02,SYSTEM,PERMANENT,.95,.85,.1,89.69
